Timestamp : Severity : (Pid | Thread) : (ServiceType | ServiceName) : ClientNode : MessageCode : Message
2022-09-02 00:07:10.010 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5237] for task instance :Session task instance [s_m_NODWTM_INSERT_DATA_NCLP]:.
2022-09-02 00:07:10.010 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_INSERT_DATA_NCLP]:].
2022-09-02 00:07:10.010 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_NCLP]:] with process Id [5213] completed with status [0].
2022-09-02 00:07:08.008 : INFO : (2997 | 140081314633472) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5224] for task instance :Session task instance [s_m_NODWTM_ECLP_QN]:.
2022-09-02 00:07:08.008 : INFO : (2997 | 140081314633472) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_ECLP_QN]:].
2022-09-02 00:07:08.008 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_CREATE_TMP]:] with process Id [5193] completed with status [0].
2022-09-02 00:07:06.006 : INFO : (2997 | 140080953943808) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5213] for task instance :Session task instance [s_m_NODWTM_NCLP]:.
2022-09-02 00:07:06.006 : INFO : (2997 | 140081339811584) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_NCLP]:].
2022-09-02 00:07:06.006 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_CREATE_TMP]:] with process Id [5189] completed with status [0].
2022-09-02 00:07:03.003 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5193] for task instance :Session task instance [s_m_NODWTM_CREATE_TMP]:.
2022-09-02 00:07:03.003 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_CREATE_TMP]:].
2022-09-02 00:07:03.003 : INFO : (2997 | 140080953943808) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [23:37:03] for user-defined workflow/worklet variable:[$$PRE_TIME_STR].
2022-09-02 00:07:03.003 : INFO : (2997 | 140080953943808) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27027 : Use default value [] for user-defined workflow/worklet variable:[$$PRE_DATE_TIME].
2022-09-02 00:07:03.003 : INFO : (2997 | 140080953943808) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [111/09/01] for user-defined workflow/worklet variable:[$$PRE_DATE_STR].
2022-09-02 00:07:03.003 : INFO : (2997 | 140080953943808) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [00:02:03] for user-defined workflow/worklet variable:[$$NOW_TIME_STR].
2022-09-02 00:07:03.003 : INFO : (2997 | 140080953943808) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [111/09/02] for user-defined workflow/worklet variable:[$$NOW_DATE_STR].
2022-09-02 00:07:03.003 : INFO : (2997 | 140080953943808) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27062 : Warning! Cannot find section for workflow [wf_NODWTM_ECLP_QN] and folder [NO_DWTM] in parameter file [/home/infaadmin/Informatica/10.1.1/server/infa_shared/NO_DWTM/BWParam/NO_DWTM.parm].
2022-09-02 00:07:03.003 : INFO : (2997 | 140080953943808) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27085 : Parameter file [/home/infaadmin/Informatica/10.1.1/server/infa_shared/NO_DWTM/BWParam/NO_DWTM.parm] is opened for [workflow [wf_NODWTM_ECLP_QN]].
2022-09-02 00:07:03.003 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5189] for task instance :Session task instance [s_m_NODWTM_CREATE_TMP]:.
2022-09-02 00:07:03.003 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_CREATE_TMP]:].
2022-09-02 00:07:03.003 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [11:57:03] for user-defined workflow/worklet variable:[$$PRE_TIME_STR].
2022-09-02 00:07:03.003 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27027 : Use default value [] for user-defined workflow/worklet variable:[$$PRE_DATE_TIME].
2022-09-02 00:07:03.003 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [111/09/01] for user-defined workflow/worklet variable:[$$PRE_DATE_STR].
2022-09-02 00:07:03.003 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [00:02:03] for user-defined workflow/worklet variable:[$$NOW_TIME_STR].
2022-09-02 00:07:03.003 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [111/09/02] for user-defined workflow/worklet variable:[$$NOW_DATE_STR].
2022-09-02 00:07:03.003 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27062 : Warning! Cannot find section for workflow [wf_NODWTM_NCLP] and folder [NO_DWTM] in parameter file [/home/infaadmin/Informatica/10.1.1/server/infa_shared/NO_DWTM/BWParam/NO_DWTM.parm].
2022-09-02 00:07:03.003 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27085 : Parameter file [/home/infaadmin/Informatica/10.1.1/server/infa_shared/NO_DWTM/BWParam/NO_DWTM.parm] is opened for [workflow [wf_NODWTM_NCLP]].
2022-09-02 00:07:03.003 : INFO : (2997 | 140080953943808) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36814 : Workflow [wf_NODWTM_ECLP_QN]: Got scheduled request to start workflow.
2022-09-02 00:07:03.003 : INFO : (2997 | 140083691165504) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36813 : Workflow [wf_NODWTM_ECLP_QN], run instance name [] is scheduled to run now, schedule last saved by user [infaadmin].
2022-09-02 00:07:03.003 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36814 : Workflow [wf_NODWTM_NCLP]: Got scheduled request to start workflow.
2022-09-02 00:07:03.003 : INFO : (2997 | 140083691165504) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36813 : Workflow [wf_NODWTM_NCLP], run instance name [] is scheduled to run now, schedule last saved by user [infaadmin].
2022-09-02 00:07:02.002 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36801 : Workflow [wf_NODWTM_NCTR]: Workflow will run next at [Fri Sep 02 00:11:51 2022].
2022-09-02 00:07:02.002 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_44260 : Workflow [wf_NODWTM_NCTR]: Workflow will be rescheduled after the current run completes.
2022-09-02 00:07:02.002 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36318 : Workflow [wf_NODWTM_NCTR]: Execution succeeded.
2022-09-02 00:07:02.002 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_INSERT_DATA]:] with process Id [5167] completed with status [0].
2022-09-02 00:07:00.000 : INFO : (2997 | 140081314633472) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5167] for task instance :Session task instance [s_m_NODWTM_INSERT_DATA]:.
2022-09-02 00:07:00.000 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5166] for task instance :Session task instance [s_m_NODWTM_WBLG]:.
2022-09-02 00:07:00.000 : INFO : (2997 | 140081314633472) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_INSERT_DATA]:].
2022-09-02 00:07:00.000 : INFO : (2997 | 140081323026176) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_WBLG]:].
2022-09-02 00:07:00.000 : INFO : (2997 | 140080953943808) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_NCTR]:] with process Id [5141] completed with status [0].
2022-09-02 00:07:00.000 : INFO : (2997 | 140081339811584) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_CREATE_TMP]:] with process Id [5153] completed with status [0].
2022-09-02 00:06:57.057 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5153] for task instance :Session task instance [s_m_NODWTM_CREATE_TMP]:.
2022-09-02 00:06:57.057 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_CREATE_TMP]:].
2022-09-02 00:06:57.057 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [23:36:57] for user-defined workflow/worklet variable:[$$PRE_TIME_STR].
2022-09-02 00:06:57.057 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27027 : Use default value [] for user-defined workflow/worklet variable:[$$PRE_DATE_TIME].
2022-09-02 00:06:57.057 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [111/09/01] for user-defined workflow/worklet variable:[$$PRE_DATE_STR].
2022-09-02 00:06:57.057 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [00:01:57] for user-defined workflow/worklet variable:[$$NOW_TIME_STR].
2022-09-02 00:06:57.057 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [111/09/02] for user-defined workflow/worklet variable:[$$NOW_DATE_STR].
2022-09-02 00:06:57.057 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27062 : Warning! Cannot find section for workflow [wf_NODWTM_WBLG] and folder [NO_DWTM] in parameter file [/home/infaadmin/Informatica/10.1.1/server/infa_shared/NO_DWTM/BWParam/NO_DWTM.parm].
2022-09-02 00:06:57.057 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27085 : Parameter file [/home/infaadmin/Informatica/10.1.1/server/infa_shared/NO_DWTM/BWParam/NO_DWTM.parm] is opened for [workflow [wf_NODWTM_WBLG]].
2022-09-02 00:06:57.057 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36814 : Workflow [wf_NODWTM_WBLG]: Got scheduled request to start workflow.
2022-09-02 00:06:57.057 : INFO : (2997 | 140083691165504) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36813 : Workflow [wf_NODWTM_WBLG], run instance name [] is scheduled to run now, schedule last saved by user [infaadmin].
2022-09-02 00:06:54.054 : INFO : (2997 | 140081323026176) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5141] for task instance :Session task instance [s_m_NODWTM_NCTR]:.
2022-09-02 00:06:54.054 : INFO : (2997 | 140081323026176) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_NCTR]:].
2022-09-02 00:06:54.054 : INFO : (2997 | 140080953943808) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_CREATE_TMP]:] with process Id [5129] completed with status [0].
2022-09-02 00:06:51.051 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5129] for task instance :Session task instance [s_m_NODWTM_CREATE_TMP]:.
2022-09-02 00:06:51.051 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_CREATE_TMP]:].
2022-09-02 00:06:51.051 : INFO : (2997 | 140081339811584) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [11:56:51] for user-defined workflow/worklet variable:[$$PRE_TIME_STR].
2022-09-02 00:06:51.051 : INFO : (2997 | 140081339811584) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27027 : Use default value [] for user-defined workflow/worklet variable:[$$PRE_DATE_TIME].
2022-09-02 00:06:51.051 : INFO : (2997 | 140081339811584) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [111/09/01] for user-defined workflow/worklet variable:[$$PRE_DATE_STR].
2022-09-02 00:06:51.051 : INFO : (2997 | 140081339811584) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [00:01:51] for user-defined workflow/worklet variable:[$$NOW_TIME_STR].
2022-09-02 00:06:51.051 : INFO : (2997 | 140081339811584) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [111/09/02] for user-defined workflow/worklet variable:[$$NOW_DATE_STR].
2022-09-02 00:06:51.051 : INFO : (2997 | 140081339811584) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27062 : Warning! Cannot find section for workflow [wf_NODWTM_NCTR] and folder [NO_DWTM] in parameter file [/home/infaadmin/Informatica/10.1.1/server/infa_shared/NO_DWTM/BWParam/NO_DWTM.parm].
2022-09-02 00:06:51.051 : INFO : (2997 | 140081339811584) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27085 : Parameter file [/home/infaadmin/Informatica/10.1.1/server/infa_shared/NO_DWTM/BWParam/NO_DWTM.parm] is opened for [workflow [wf_NODWTM_NCTR]].
2022-09-02 00:06:51.051 : INFO : (2997 | 140081339811584) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36814 : Workflow [wf_NODWTM_NCTR]: Got scheduled request to start workflow.
2022-09-02 00:06:51.051 : INFO : (2997 | 140083691165504) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36813 : Workflow [wf_NODWTM_NCTR], run instance name [] is scheduled to run now, schedule last saved by user [infaadmin].
2022-09-02 00:06:32.032 : INFO : (2997 | 140081323026176) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36801 : Workflow [wf_NODWTM_ECLP]: Workflow will run next at [Fri Sep 02 00:07:56 2022].
2022-09-02 00:06:32.032 : INFO : (2997 | 140081323026176) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_44260 : Workflow [wf_NODWTM_ECLP]: Workflow will be rescheduled after the current run completes.
2022-09-02 00:06:32.032 : INFO : (2997 | 140081323026176) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36318 : Workflow [wf_NODWTM_ECLP]: Execution succeeded.
2022-09-02 00:06:32.032 : INFO : (2997 | 140081323026176) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_INSERT_DATA]:] with process Id [5117] completed with status [0].
2022-09-02 00:06:26.026 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5117] for task instance :Session task instance [s_m_NODWTM_INSERT_DATA]:.
2022-09-02 00:06:26.026 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_INSERT_DATA]:].
2022-09-02 00:06:26.026 : INFO : (2997 | 140081314633472) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_ECLP]:] with process Id [4813] completed with status [0].
2022-09-02 00:06:24.024 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36801 : Workflow [wf_NODWTM_ECTR]: Workflow will run next at [Fri Sep 02 00:07:52 2022].
2022-09-02 00:06:24.024 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_44260 : Workflow [wf_NODWTM_ECTR]: Workflow will be rescheduled after the current run completes.
2022-09-02 00:06:24.024 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36318 : Workflow [wf_NODWTM_ECTR]: Execution succeeded.
2022-09-02 00:06:24.024 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_INSERT_DATA]:] with process Id [5096] completed with status [0].
2022-09-02 00:06:20.020 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5096] for task instance :Session task instance [s_m_NODWTM_INSERT_DATA]:.
2022-09-02 00:06:20.020 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_INSERT_DATA]:].
2022-09-02 00:06:20.020 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_ECTR]:] with process Id [4789] completed with status [0].
2022-09-02 00:06:04.004 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36801 : Workflow [wf_NODWTM_MBFS]: Workflow will run next at [Fri Sep 02 00:10:45 2022].
2022-09-02 00:06:04.004 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_44260 : Workflow [wf_NODWTM_MBFS]: Workflow will be rescheduled after the current run completes.
2022-09-02 00:06:04.004 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36318 : Workflow [wf_NODWTM_MBFS]: Execution succeeded.
2022-09-02 00:06:04.004 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_INSERT_DATA]:] with process Id [5082] completed with status [0].
2022-09-02 00:06:00.000 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5082] for task instance :Session task instance [s_m_NODWTM_INSERT_DATA]:.
2022-09-02 00:06:00.000 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_INSERT_DATA]:].
2022-09-02 00:06:00.000 : INFO : (2997 | 140081339811584) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_MBFS]:] with process Id [5057] completed with status [0].
2022-09-02 00:05:54.054 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36801 : Workflow [wf_NODWTM_MBFC]: Workflow will run next at [Fri Sep 02 00:10:37 2022].
2022-09-02 00:05:54.054 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_44260 : Workflow [wf_NODWTM_MBFC]: Workflow will be rescheduled after the current run completes.
2022-09-02 00:05:54.054 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36318 : Workflow [wf_NODWTM_MBFC]: Execution succeeded.
2022-09-02 00:05:54.054 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_INSERT_DATA]:] with process Id [5069] completed with status [0].
2022-09-02 00:05:50.050 : INFO : (2997 | 140081339811584) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5069] for task instance :Session task instance [s_m_NODWTM_INSERT_DATA]:.
2022-09-02 00:05:50.050 : INFO : (2997 | 140081339811584) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_INSERT_DATA]:].
2022-09-02 00:05:50.050 : INFO : (2997 | 140081323026176) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_MBFC]:] with process Id [5033] completed with status [0].
2022-09-02 00:05:48.048 : INFO : (2997 | 140081339811584) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5057] for task instance :Session task instance [s_m_NODWTM_MBFS]:.
2022-09-02 00:05:48.048 : INFO : (2997 | 140081339811584) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_MBFS]:].
2022-09-02 00:05:48.048 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_CREATE_TMP]:] with process Id [5045] completed with status [0].
2022-09-02 00:05:45.045 : INFO : (2997 | 140081314633472) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5045] for task instance :Session task instance [s_m_NODWTM_CREATE_TMP]:.
2022-09-02 00:05:45.045 : INFO : (2997 | 140081314633472) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_CREATE_TMP]:].
2022-09-02 00:05:45.045 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [23:35:46] for user-defined workflow/worklet variable:[$$PRE_TIME_STR].
2022-09-02 00:05:45.045 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27027 : Use default value [] for user-defined workflow/worklet variable:[$$PRE_DATE_TIME].
2022-09-02 00:05:45.045 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [111/09/01] for user-defined workflow/worklet variable:[$$PRE_DATE_STR].
2022-09-02 00:05:45.045 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [00:00:45] for user-defined workflow/worklet variable:[$$NOW_TIME_STR].
2022-09-02 00:05:45.045 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [111/09/02] for user-defined workflow/worklet variable:[$$NOW_DATE_STR].
2022-09-02 00:05:45.045 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27062 : Warning! Cannot find section for workflow [wf_NODWTM_MBFS] and folder [NO_DWTM] in parameter file [/home/infaadmin/Informatica/10.1.1/server/infa_shared/NO_DWTM/BWParam/NO_DWTM.parm].
2022-09-02 00:05:45.045 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27085 : Parameter file [/home/infaadmin/Informatica/10.1.1/server/infa_shared/NO_DWTM/BWParam/NO_DWTM.parm] is opened for [workflow [wf_NODWTM_MBFS]].
2022-09-02 00:05:45.045 : INFO : (2997 | 140080962336512) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36814 : Workflow [wf_NODWTM_MBFS]: Got scheduled request to start workflow.
2022-09-02 00:05:45.045 : INFO : (2997 | 140083691165504) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36813 : Workflow [wf_NODWTM_MBFS], run instance name [] is scheduled to run now, schedule last saved by user [infaadmin].
2022-09-02 00:05:40.040 : INFO : (2997 | 140080953943808) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5033] for task instance :Session task instance [s_m_NODWTM_MBFC]:.
2022-09-02 00:05:40.040 : INFO : (2997 | 140080953943808) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_MBFC]:].
2022-09-02 00:05:40.040 : INFO : (2997 | 140081323026176) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Process [:Session task instance [s_m_NODWTM_CREATE_TMP]:] with process Id [5021] completed with status [0].
2022-09-02 00:05:37.037 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36522 : Started process [pid = 5021] for task instance :Session task instance [s_m_NODWTM_CREATE_TMP]:.
2022-09-02 00:05:37.037 : INFO : (2997 | 140081331418880) : (IS | INFA_PWCIS) : node01_x01getlap1a : LB_47063 : Starting process [:Session task instance [s_m_NODWTM_CREATE_TMP]:].
2022-09-02 00:05:37.037 : INFO : (2997 | 140081314633472) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [23:35:38] for user-defined workflow/worklet variable:[$$PRE_TIME_STR].
2022-09-02 00:05:37.037 : INFO : (2997 | 140081314633472) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27027 : Use default value [] for user-defined workflow/worklet variable:[$$PRE_DATE_TIME].
2022-09-02 00:05:37.037 : INFO : (2997 | 140081314633472) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [111/09/01] for user-defined workflow/worklet variable:[$$PRE_DATE_STR].
2022-09-02 00:05:37.037 : INFO : (2997 | 140081314633472) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [00:00:37] for user-defined workflow/worklet variable:[$$NOW_TIME_STR].
2022-09-02 00:05:37.037 : INFO : (2997 | 140081314633472) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27029 : Use persisted repository value [111/09/02] for user-defined workflow/worklet variable:[$$NOW_DATE_STR].
2022-09-02 00:05:37.037 : INFO : (2997 | 140081314633472) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27062 : Warning! Cannot find section for workflow [wf_NODWTM_MBFC] and folder [NO_DWTM] in parameter file [/home/infaadmin/Informatica/10.1.1/server/infa_shared/NO_DWTM/BWParam/NO_DWTM.parm].
2022-09-02 00:05:37.037 : INFO : (2997 | 140081314633472) : (IS | INFA_PWCIS) : node01_x01getlap1a : VAR_27085 : Parameter file [/home/infaadmin/Informatica/10.1.1/server/infa_shared/NO_DWTM/BWParam/NO_DWTM.parm] is opened for [workflow [wf_NODWTM_MBFC]].
2022-09-02 00:05:37.037 : INFO : (2997 | 140081314633472) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36814 : Workflow [wf_NODWTM_MBFC]: Got scheduled request to start workflow.
2022-09-02 00:05:37.037 : INFO : (2997 | 140083691165504) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36813 : Workflow [wf_NODWTM_MBFC], run instance name [] is scheduled to run now, schedule last saved by user [infaadmin].
2022-09-02 00:05:06.006 : INFO : (2997 | 140081339811584) : (IS | INFA_PWCIS) : node01_x01getlap1a : LM_36801 : Workflow [wf_IFXtoSQL_temp_nbre]: Workflow will run next at [Fri Sep 02 00:10:00 2022].
